Tibetan	Description
རྩེ་མོའི་མངོན་རྟོགས་	[E: [g: [p:vb] [t: i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ i:རྟོགས་ ]] [s: [c.s: [b:C] «mūrdha-abhisamaya» ] [c.e: [HP] «peak clear realizer; foremost clear realizer» ] [c.e: [b:C] «full understanding at its summit» ] ]
རྩེ་མོར་གྱུར་པ་	[E: [s: [c.s: [b:C] «mūrdha-ga(ta)» ] [c.e: [HP] «peak» ] [c.e: [b:C] «summits» ] ]
རྩེ་མོར་ཕྱིན་པ་	[E: [s: [c.s: [b:C] «mūrdha-prāpta» ] [c.e: [HP] «reach the peak; reach the top» ] [c.e: [b:C] «reached the summit» ] ]
རྩེན་	[E: [g: [p:vb] [t: i:རྩེན།་ i:རྩེན།་ i:རྩེནད།་ i:རྩེནད།་ ]] [s: [c.s: [b:MSA] «(√krīḍ): krīḍati» ] [c.e: [HP] «to play; take delight in games; enjoy ༿T༾» ] ]
རྩོད་	[E: [g: [p:vb] [t: i:བརྩད།་ i:རྩོད།་ i:བརྩད།་ i:རྩོད།་ ]] [s: [c.s: [b:C] «vivāda» ] [c.s: [b:C] «vigraha» ] [c.s: «vivadati» ] [c.s: [b:MSA] «adhikaraṇa» ] [c.e: [HP] «debate; objection; dispute» ] [c.e: [b:C] «disputation; conflict; argument; wrangling; contention; contend with; quarrel; battle» ] ]
རྩོད་དུས་	[E: [s: [c.s: [b:LCh] «kali-yuga» ] [c.e: [HP] «age of conflict» ] ]
རྩོད་པ་	[E: [s: [c.s: [b:LCh,C,MSA,L] «vivāda» ] [c.s: [b:LCh] «vāda» ] [c.s: [b:C] «vivadati (=samyag-jñānopetavān)» ] [c.s: [b:C] «vigraha» ] [c.e: [HP] «debate; objection; conflict; dispute༿BJ 31.7༾» ] [c.e: [b:C] «disputation; debate; argument; wrangling; contention; contend with; quarrel; battle» ] ]
རྩོད་པ་སྤོང་བ་	[E: [g: [p:vb] [t: i:སྤང་ i:སྤོང་ i:སྤངས་ i:སྤོངས་ ]] [s: [c.e: [HP] «dispelling objections» ] [n:see: rtsod spong] ]
རྩོད་པ་བྱེད་	[E: [s: [c.s: [b:N] «vipravadati» ] [c.e: [HP] «debate; dispute༿N༾» ] ]
རྩོད་པའི་གཞི་	[E: [s: [c.e: [HP] «basis for dispute; basis for controversy༿BJ 31.7༾» ] ]
རྩོད་སྤོང་	[E: [g: [p:vb] [t: i:སྤང་ i:སྤོང་ i:སྤངས་ i:སྤོངས་ ]] [s: [c.e: [HP] «dispelling objections» ] Syn:rtsod pa spong ba» ] [n:that arise in concerning one's presentation; this is a standard part of a monastic textbook (yig cha), usually the third part] ]
རྩོད་གཞི་	[E: [s: [c.e: [HP] «basis of debate» ] ]
རྩོད་བཟློག་	"[E: [s: [c.s: «vigraha-vyāvartanī» ] [c.e: [HP] «Nāgārjuna's Refutation of Objections༿DASI 578.4༾ (P5228, Vol. 95)» ] [n:one of Nāgārjuna's """"Six Collections of Reasonings"""" (rigs tshogs drug); for others see: rigs tshogs] ]"
རྩོད་ལེན་	[E: [s: [c.e: [HP] «answer to an objection» ] ]
རྩོམ་	[E: [g: [p:vb] [t: i:བརྩམ།་ i:རྩོམ།་ i:བརྩམས།་ i:རྩམས།་ ]] [s: [c.s: [b:ā √rabh] «: ༿MV༾ārabhate» ] [c.s: [b:MV] «ārambha» ] [c.s: [b:L] «ārabhya» ] [c.e: [HP] «begin; initiate; compose; write a book» ] [n:Thumi, p.204, has rtsoms for the imperative ༿T༾] ]
རྩོམ་པ་	[E: [g: [p:vb] [t: i:བརྩམ།་ i:རྩོམ།་ i:བརྩམས།་ i:རྩམས།་ ]] [s: [c.s: [b:LCh,MSA,MV] «ārambha» ] [c.s: [b:MSA] «ābhoga» ] [c.s: [b:MV] «bhāvanā» ] [c.s: [b:MSA] «vyāpāra» ] [c.s: [b:C] «paryeṣṭi» ] [c.e: [HP] «to begin; initiate; to compose; write a book» ] [c.e: [b:C] «search» ] [n:Thumi, p.204, has rtsoms for the imperative ༿T༾] ]
རྩོམ་བྱེད་	[E: [s: [c.s: [b:C] «samarābheyyā» ] [c.e: [HP] «begin; initiate; compose» ] [c.e: [b:C] «should bring about» ] ]
རྩོལ་	[E: [g: [p:vb] [t: i:བརྩལ།་ i:རྩོལ།་ i:བརྩལད།་ i:རྩོལད།་ ]] [s: [c.e: [HP] «endeavor; make effort; exert» ] ]
རྩོལ་སྒྲུབ་	[E: [g: [p:vb] [t: i:བསྒྲུབ་ i:སྒྲུབ་ i:བསྒྲུབས་ i:སྒྲུབས་ ]] [s: [c.e: [HP] «established by exertion» ] ]
རྩོལ་བ་	[E: [s: [c.s: [b:LCh,MSA,MV] «vyāyāma» ] [c.s: [b:L] «paryeṣati» ] [c.s: [b:C] «vṛtti» ] [c.s: [b:MSA,C] «ābhoga» ] [c.s: [b:MV] «āyāsa» ] [c.e: [HP] «exertion; endeavor; make effort; exert» ] [c.e: [b:C] «earch; seek; enjoyment; satiation; satisfy; fullness; completion; the action which works for» ] [n:compare: 'bad pa, striving; brtson 'grus, effort] ]
རྩོལ་བྱུང་	[E: [g: [p:vb] [t: i:འབྱུང་ i:འབྱུང་ i:བྱུང་ i:བྱུང་ ]] [s: [c.e: [HP] «arisen from exertion» ] ]
སྩལ་	[E: [g: [p:vb] [t: i:སྩལ་ i:སྩོལ་ i:སྩལད་ i:སྩོལད་ ]] [s: [c.e: [HP] «bestow; confer; grant; give; speak» ] ]
སྩོལ་	[E: [g: [p:vb] [t: i:སྩལ་ i:སྩོལ་ i:སྩལད་ i:སྩོལད་ ]] [s: [c.e: [HP] «bestow; confer; grant; give» ] ]
སྩོལ་བ་	[E: [g: [p:vb] [t: i:སྩལ་ i:སྩོལ་ i:སྩལད་ i:སྩོལད་ ]] [s: [c.s: [b:C] «dātrītva» ] [c.e: [HP] «donor; giver; conferer; bestow; confer; grant; give» ] ]
སྩོལ་བར་མཛད་	[E: [g: [p:vb] [t: i:སྩལ་ i:སྩོལ་ i:སྩལད་ i:སྩོལད་ ]] [s: [c.s: [b:MSA] «(√dā): dadāti» ] [c.e: [HP] «bestow; confer; grant; give» ] ]
བརྩད་པ་	[E: [s: [c.s: [b:MSA] «vivāda» ] [c.e: [HP] «dispute༿S༾; debate; objection» ] [c.e: «commence; undertake» ] ]
བརྩད་པའི་གཞི་	[E: [s: [c.s: [b:MSA] «adhikaraṇa» ] [c.e: [HP] «basis of dispute» ] ]
བརྩམས་	"[E: [s: [c.s: [b:C] «ārabhya» ] [c.e: [HP] «beginning; composition༿BJ 9.4༾; to be based [on]» ] [n:see: rtsom Comment: Gung-tang explains that brtsams here means """"taking such and such as substrata"""" (khyad gzhir bzung ba), although in other places it means that """"the thought comes down to such and such"""" (dgongs pa der 'bab pa tsam).] ]"
བརྩམས་ནས་	[E: [s: [c.s: [b:C] «samārabhya» ] [c.s: [b:MV] « brtsams nas ... gsungs so (... las-) = ārabhyāha» ] [c.e: [HP] «beginning with; stemming from༿BJ 29.2༾» ] [c.e: [b:C] «when one has undertaken» ] ]
བརྩམས་པ་	[E: [s: [c.s: [b:MSA,MV] «ārabdha» ] [c.s: [b:C] «ārabhya» ] [c.s: [b:C] «ārapsyante» ] [c.e: [HP] «beginning; begin; composition» ] [c.e: [b:C] «(deed) they may do» ] ]
བརྩལ་བ་	[E: [s: [c.s: [b:C] «paryeṣṭi» ] [c.e: [b:C] «search» ] ]
བརྩི་	[E: [g: [p:vb] [t: i:བརྩི།་ i:རྩི།་ i:བརྩིས།་ i:རྩིས།་ ]] [s: [c.e: [HP] «to reckon; calculate; to hold as important» ] ]
བརྩིས་	[E: [g: [p:vb] [t: i:བརྩི།་ i:རྩི།་ i:བརྩིས།་ i:རྩིས།་ ]] [s: [c.e: [HP] «to reckon; calculate; to hold as important» ] ]
བརྩེ་	[E: [g: [p:vb] [t: i:བརྩེ།་ i:བརྩེ།་ i:བརྩེས།་ i:བརྩེས།་ ]] [s: [c.s: [b:C] «dayā» ] [c.s: [b:C] «anukampā» ] [c.e: [HP] «noun: mercy; love; kindness
བརྩེ་དང་ལྡན་པ་	[E: [s: [c.s: [b:MSA] «dayānvita» ] [c.e: [HP] «merciful» ] ]
བརྩེ་ལྡན་	[E: [s: [c.s: [b:MSA] «kṛpālu» ] [c.e: [HP] «merciful» ] ]
བརྩེ་བ་	[E: [g: [p:vb] [t: i:བརྩེ།་ i:བརྩེ།་ i:བརྩེས།་ i:བརྩེས།་ ]] [s: [c.s: [b:LCh] «dayā» ] [c.s: [b:LCh,MSA] «anukampā» ] [c.s: [b:MSA] «anukampana» ] [c.s: [b:MSA] «kṛpā» ] [c.s: [b:MSA] «kṛpa» ] [c.s: [b:MSA] «kṛpālu» ] [c.s: [b:C] «kriḍana» ] [c.e: [HP] «noun: mercy; love; kindness
བརྩེ་བ་ཅན་	[E: [s: [c.s: [b:MSA] «kṛpālu» ] [c.s: [b:MSA] «sakṛpa» ] [c.s: [b:MSA] «samanukampaka» ] [c.e: [HP] «merciful; loving» ] ]
བརྩེ་བ་དང་བཅས་པ་	[E: [s: [c.s: [b:MSA] «sakṛpa» ] [c.e: [HP] «merciful; loving» ] ]
བརྩེ་བ་དང་ལྡན་པ་	[E: [s: [c.s: [b:MSA] «kṛpālu» ] [c.e: [HP] «merciful; loving» ] ]
བརྩེ་བ་མེད་པ་	[E: [s: [c.s: [b:MSA] «nirdaya» ] [c.e: [HP] «merciless; without mercy» ] ]
བརྩེ་བ་ཡིད་ལ་བྱེད་པ་	[E: [s: [c.s: [b:MSA] «anukampā-manasikāra» ] [c.e: [HP] «merciful mental contemplation; mental contemplation of mercy» ] ]
བརྩེ་བའི་བདག་ཉིད་	[E: [s: [c.s: [b:MSA] «kṛpātmaka» ] [c.e: [HP] «merciful nature» ] ]
བརྩེ་བས་སྡུག་བསྔལ་ཁས་ལེན་པ་	[E: [s: [c.s: [b:MSA] «kṛpayā duḥkhābhyupagamaḥ» ] [c.e: [HP] «assert suffering with mercy ༿T༾» ] ]
བརྩེ་བས་བྱམས་པ་	[E: [s: [c.s: [b:MSA] «kṛpā-sneha» ] [c.e: [HP] «love due to mercy ༿T༾» ] ]
བརྩེ་བས་སྦྱིན་པ་	[E: [s: [c.s: [b:MSA] «kṛpā-dāna» ] [c.e: [HP] «mercifully giving ༿T༾» ] ]
བརྩེགས་	[E: [s: [c.s: «kūṭa» ] [c.e: [HP] «piled up» ] [c.e: sems dpa'i gsum brtsegs » «piled up three beings » ] ]
བརྩེགས་པ་	[E: [s: [c.s: [b:MV,MSA] «kūṭa (e.g.: Ratnakūṭa)» ] [c.e: [HP] «piled up» ] ]
བརྩེར་བཅས་	[E: [s: [c.s: [b:MSA] «sakṛpa» ] [c.e: [HP] «merciful; loving» ] ]
བརྩོན་	[E: [s: [c.s: [b:C] «yukta» ] [c.s: [b:C] «yujyate» ] [c.s: [b:MSA] «yoga» ] [c.s: [b:C] «abhiyukta» ] [c.s: [b:C] «abhiyuktaka» ] [c.s: [b:L] «vīrya» ] [c.s: [b:MSA] «para» ] [c.e: [HP] «verb: to endeavor; make effort; strive; exert oneself noun: effort; endeavor; exertion» ] [c.e: [b:C] «suitable; associated with; in possession of; joined to; devoted; endowed with; junction with; practiced; interested in; one who practices; diligence; energy; zeal; enthusiasm; vigor; applies oneself; be engaged in; be joined to; practice; [with negative: na yujyate] it is not tenable to say; not logical to equate» ] ]
བརྩོན་འགྲུས་	[E: [s: [c.s: [b:LCh,MV,C,MSA] «vīrya ༿C༾(=kuśala-utsāhaḥ)» ] [c.s: [b:MSA] «yatna» ] [c.e: [HP] «effort; diligence; zeal; industry» ] [c.e: [b:C] «energy; enthusiasm; vigor» ] [c.df.b:«dge ba la spro ba»] [c.df.e:«enthusiasm for virtue»] [n:Comment: This is one of the eleven virtuous mental factors (sems byung dge ba, kuśalacaitta): (1) faith (dad pa, śraddhā); (2) shame (ngo tsha shes pa, hrī); (3) embarrassment (khrel yod pa, apatrāpya); (4) non-attachment (ma chags pa, alobha); (5) non-hatred (zhe sdang med pa, adveṣa); (6) non-ignorance (gti mug med pa, amoha); (7) effort (brtson 'grus, vīrya); (8) pliancy (shin tu sbyangs pa, prasrabdhi); (9) conscientiousness (bag yod pa, apramāda); (10) equanimity (btang snyoms, upekṣā); (11) non-harmfulness (rnam par mi 'tshe ba, avihiṃsā).] ]
བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་ལྡན་པ་	[E: [s: [c.s: [b:MSA] «vīrya-pāramitā-sahagata» ] [c.e: [HP] «having the perfection of effort; with the perfection of effort» ] ]
བརྩོན་འགྲུས་ཀྱི་དབང་པོ་	[E: [s: [c.s: [b:MSA] «vīryendriya» ] [c.e: [HP] «faculty of effort; power of effort» ] ]
བརྩོན་འགྲུས་ཅན་	[E: [s: [c.s: [b:C] «ātāpin» ] [c.e: [HP] «having effort; dillegent» ] [c.e: [b:C] «ardent» ] ]
བརྩོན་འགྲུས་ཆེན་པོ་རྩོམ་པ་	[E: [s: [c.s: [b:MSA] «vīryārambho mahān» ] [c.e: [HP] «the great effort of composition ? ༿T༾» ] ]
བརྩོན་འགྲུས་མཆོག་	[E: [s: [c.s: [b:MSA] «yatna ... parama» ] [c.e: [HP] «supreme effort; highest effort» ] ]
བརྩོན་འགྲུས་ཉམས་པ་	[E: [s: [c.s: [b:MSA] «vīrya-parihāṇi» ] [c.e: [HP] «degenerated effort» ] ]
བརྩོན་འགྲུས་ཐ་མ་དང་འབྲིང་དང་མཆོག་	[E: [s: [c.s: [b:MSA] «nikṛṣṭa-madhyottama Â vīrya» ] [c.e: [HP] «final, middling, and supreme effort» ] ]
བརྩོན་འགྲུས་དང་ལྡན་པ་	[E: [s: [c.s: [b:MSA] «vīrya-vat» ] [c.e: [HP] «having effort; dilligent» ] ]
བརྩོན་འགྲུས་དྲག་	[E: [s: [c.s: [b:MSA] «yatna ... ugra» ] [c.e: [HP] «fierce effort; violent effort» ] ]
བརྩོན་འགྲུས་པ་	[E: [s: [c.s: [b:MSA] «vīrya» ] [c.e: [HP] «effort; diligence; zeal; industry» ] ]
བརྩོན་འགྲུས་རྩོམ་པ་	[E: [s: [c.s: [b:MSA] «vīryārambha» ] [c.e: [HP] «initiate effort; begin making effort» ] ]
བརྩོན་འགྲུས་བརྩམས་པ་	[E: [s: [c.s: [b:C,MSA,MV] «ārabdha-vīrya» ] [c.s: [b:C] «ārambha-vīrya» ] [c.e: [HP] «initiate effort; begin making effort» ] [c.e: [b:C] «one who has exerted/exerts energy/vigor; one who has put forth energy/vigor» ] ]
བརྩོན་འགྲུས་ཡོངས་སུ་ཤེས་པར་བྱ་	[E: [s: [c.s: [b:MSA] «vīryaṃ parijñeyaṃ» ] [c.e: [HP] «one should know this through effort ༿T༾» ] ]
བརྩོན་འགྲུས་ལ་བརྟེན་པ་	[E: [s: [c.s: [b:MSA] «vīrya-pratiṣṭhita» ] [c.e: [HP] «in dependence upon effort» ] ]
བརྩོན་འགྲུས་ལ་སོགས་པ་ལ་སྦྱོར་བ་	[E: [g: [p:vb] [t: i:སྦྱར་ i:སྦྱོར་ i:སྦྱརད་ i:སྦྱོརད་ ]] [s: [c.s: [b:MSA] «vīryādi-prayoga» ] [c.e: [HP] «application/engagement in effort, etc.» ] ]
བརྩོན་ལྡན་	[E: [s: [c.s: [b:MSA] «udyoga-vat» ] [c.e: [HP] «having effort; dilligent» ] ]
བརྩོན་པ་	[E: [s: [c.s: [b:C,MSA] «yukta» ] [c.s: [b:C,MSA] «abhiyoga» ] [c.s: [b:C] «udyukta» ] [c.s: [b:C] «niyukta» ] [c.s: [b:C] «dhyūta» ] [c.s: [b:C] «parākramati» ] [c.s: [b:MSA] «utsaha» ] [c.s: [b:MSA] «udyama» ] [c.s: [b:MSA] «yatna» ] [c.s: [b:C] «vyāyacchamāna» ] [c.e: [HP] «verb: to endeavor; make effort; strive; exert oneself noun: effort; endeavor; exertion» ] [c.e: [b:C] «devotedness; effort; exerted; labor zealously; energetic; have exerted themselves; duties; engaged (in); heroically advances; when he struggles» ] ]
བརྩོན་པ་དང་བཅས་པ་	[E: [s: [c.s: [b:MSA] «sodyama» ] [c.e: [HP] «having effort; dilligent» ] ]
བརྩོན་པ་མ་གཏང་བ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:MSA] «anikṣipta-dhura» ] [c.e: [HP] «non-abandoned effort; p.n. of a Buddha» ] ]
བརྩོན་པའི་རབ་	[E: [s: [c.s: [b:MSA] «ugra-vīryatā» ] [c.e: [HP] «fierce effort; violent effort» ] ]
བརྩོན་པར་འགྱུར་	[E: [s: [c.s: [b:MSA] «udyato bhavati» ] [c.e: [HP] «make effort; exert oneself; endeavor» ] ]
བརྩོན་པར་བྱ་	[E: [s: [c.s: [b:C] «yukta» ] [c.e: [HP] «will endeavor; will make effort; will exert oneself» ] ]
བརྩོན་པར་རུང་	[E: [s: [c.s: [b:MSA] «yatna-yogyatā» ] [c.e: [HP] «suitable as effort; suitable effort» ] ]
བརྩོན་བྱེད་	[E: [s: [c.s: [b:C] «parākramati» ] [c.s: [b:C] «parākramate» ] [c.s: [b:MSA] «karoti yogaṃ» ] [c.e: [HP] «to endeavor; make effort; strive; exert oneself» ] [c.e: [b:C] «makes great efforts; heroically advances; show/put forth zeal; tries; eagerly try to; suitable; associated with; in possession of; joined to; devoted; endowed with; junction with; practiced; interested in» ] ]
ཚ་	[E: [s: [c.e: [HP] «hot; intense; salt» ] ]
ཚ་བ་	[E: [s: [c.s: [b:LCh] «uṣṇa» ] [c.s: [b:MSA] «dāha» ] [c.s: «kaṭuka» ] [c.e: [HP] «hot; intense; salt; heat; pungent» ] ]
ཚྭ་	[E: [s: [c.e: [HP] «salt» ] ]
ཚྭ་སྒོ་ཅན་	[E: [s: [c.s: [b:MSA] «kṣāra» ] [c.e: [HP] «corrosive; caustic; burning ༿T༾» ] ]
ཚག་པར་	[E: [s: [c.e: [HP] «newspaper; magazine» ] ]
ཚང་	[E: [s: [c.e: [HP] «complete; full; entire; complete in; contained in» ] ]
ཚང་བ་	[E: [s: [c.s: [b:MSA] «ma tshang ba = vikala» ] [c.s: [b:MSA] «vaikalya» ] [c.e: [HP] «complete; full; entire» ] [n:Should ex. 2 be here ?? ༿T༾] ]
ཚང་མ་	[E: [s: [c.e: [HP] «all» ] ]
ཚང་ཚིང་	[E: [s: [c.s: [b:MSA] «gahvara» ] [c.e: [HP] «deep; impenetrable ?? ༿T༾» ] ]
ཚངས་ཆེན་	[E: [s: [c.s: «mahābrahmāṇa» ] [c.e: [HP] «Great Brahmā» ] ]
ཚངས་མདུན་	[E: [s: [c.s: «brahmapurohita» ] [c.e: [HP] «In Front of Brahmā» ] ]
ཚངས་པ་	[E: [s: [c.s: «brahmā» ] [c.s: «brahman» ] [c.s: [b:C] «brahmaṇā» ] [c.e: [HP] «Brahmā; Brahman» ] ]
ཚངས་པ་མཚུངས་པར་སྤྱོད་པ་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:MSA] «sabrahmacārin» ] [c.e: [HP] «practitioner of celibacy; practice celibacy» ] ]
ཚངས་པའི་སྤྱོད་པ་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:C,MSA] «brahma-carya» ] [c.s: [b:MSA] «brahma-caryā» ] [c.s: [b:MSA] «brahma-cārin» ] [c.e: [HP] «practice celibacy» ] [c.e: [b:C] «holy life; (life of) chastity; the higher spiritual life» ] ]
ཚངས་པར་སྤྱོད་ཉིད་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:C] «brahma-caritva» ] [c.e: [HP] «practice celibacy» ] [c.e: [b:C] «one leads a chaste life» ] ]
ཚངས་པར་སྤྱོད་པ་	[E: [g: [p:vb] [t: i:སྤྱད་ i:སྤྱོད་ i:སྤྱད་ i:སྤྱོད་ ]] [s: [c.s: [b:MSA] «brahma-carya» ] [c.s: [b:MSA] «brahma-caryā» ] [c.s: [b:MSA] «brahma-cārin» ] [c.s: [b:C] «brahma-caryā-vāsa (=brahma-carya)» ] [c.e: [HP] «practice celibacy» ] [c.e: [b:C] «the practice of the religious life» ] ]
ཚངས་དབྱངས་	[E: [s: [c.s: [b:C] «brahma-svara» ] [c.e: [HP] «voice of Brahma» ] [c.e: [b:C] «divine voice» ] ]
ཚངས་རིས་	[E: [s: [c.s: «brahmakāyika» ] [c.e: [HP] «Brahmā Type» ] ]
ཚད་	[E: [s: [c.s: [b:N,C,MSA] «pramāṇa» ] [c.s: [b:C,MSA] «parimāṇa» ] [c.s: [b:MSA] «māna» ] [c.e: [HP] «measure; size» ] [c.e: [b:C] «valid cognizer; valid cognition; valid means of knowledge; measurement; extent; as large as; which has the dimensions of; limitation» ] ]
ཚད་གྲུབ་	[E: [g: [p:vb] [t: i:འགྲུབ་ i:འགྲུབ་ i:འགྲུབས།གྲུབ་ i:གྲུབས་ ]] [s: [c.s: «*pramāṇasiddha» ] [c.e: [HP] «valid establishment» ] ]
ཚད་མ་	[E: [s: [c.s: [b:C,MSA,MV] «pramāṇa» ] [c.e: [HP] «valid cognition; valid cognizer; prime cognition; prime cognizer; valid; epistemology and logic» ] [c.e: [b:C] «valid means of knowledge; measure; measurement; extent; as large as; size; which has the dimensions of» ] [c.df.b:[l:mtshan nyid]« 1 gsar du mi slu ba'i rig pa/ 2 sngar ma rtogs pa'i don bden pa la mi 'krul ba'i 'dzin stangs kyis bzlog pa'i sgro 'dogs dang 'gal ba'o/»] [c.df.e:«Definition: 1) a new and incontrovertible knower༿GCT༾, 2) that which contradicts and eliminates a false super-imposition by an unmistaken mode of apprehension with respect to a previously unrealized true thing ༿Cha-ba, GD:640༾»] [l:dbye ba]« 1 mngon sum tshad ma/ 2 rjes dpag tshad ma/»] [c.d.e:[l:Div]«isions: (1) direct valid cognizer; (2) inferential valid cognizer»] ]
ཚད་མ་ཀུན་བཏུས་	[E: [g: [p:vb] [t: i:བཏུ་ i:འཐུ་ i:བཏུས་ i:འཐུ་ ]] [s: [c.s: «pramāṇa-samuccaya» ] [c.e: [HP] «Dignāga's Compendium of Valid Cognition (P. 5700, vol. 130)» ] ]
ཚད་མ་ཀུན་ལས་བཏུས་པ་	[E: [g: [p:vb] [t: i:བཏུ་ i:འཐུ་ i:བཏུས་ i:འཐུ་ ]] [s: [c.s: «pramāṇa-samuccaya» ] [c.e: [HP] «Dignāga's Compendium of Valid Cognition (P. 5700, vol. 130, Ce)» ] ]
ཚད་མ་མཆིས་པ་	[E: [s: [c.s: [b:L] «apramāṇa» ] [c.e: [HP] «immeasurable; not valid» ] ]
ཚད་མ་རྣམ་འགྲེལ་	"[E: [g: [p:vb] [t: i:བཀྲལ་ i:འགྲེལ་ i:བཀྲལད་ i:འགྲེལད་ ]] [s: [c.s: «pramāṇavarttika» ] [c.e: [HP] «[Dharmakīrti's] Commentary on (Dignāga's) """"Compilation of Prime Cognition""""» ] ]"
