Tibetan	Description
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བ་གཟི་བརྗིད་ཀྱི་རྒྱལ་པོ་ཞེས་བྱ་བ་ཆོ་ག་ཞིབ་མོའི་རྒྱལ་པོ་ཆེན་པོའི་རྒྱ་ཆེན་འགྲེལ་པ་	sarvadurgatipariśodhanatejorājanāmakalparājaṭīkā
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་དཀྱིལ་འཁོར་གྱི་སྒྲུབ་ཐབས་ཀྱི་འགྲེལ་པ་	sarvadurgatipariśodhanamaṇḍalasādhanavṛtti
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་	sarvadurgatipariśodhanamaṇḍalavidhi
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་ཐུགས་རྗེ་ཕྲེང་བ་	sarvadurgatipariśodhanamaṇḍalavidhi kṛpāvali
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་དཀྱིལ་འཁོར་གྱི་ཆོ་གའི་རིམ་པ་	sarvadurgatipariśodhanamaṇḍalavidhikrama
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་དཀྱིལ་འཁོར་ཆེན་པོའི་སྒྲུབ་ཐབས་	sarvadurgatipariśodhanamahāmaṇḍalasādhana
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་རྒྱུད་ལས་ཕྱུང་བ་སྤྱན་མའི་ངན་སོང་སྦྱོང་བའི་ཆོ་ག་	sarvadurgatipariśodhanatantrādudbhūtalocanādurgatiśodhanavidhi
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་རོའི་སྦྱིན་སྲེག་གི་དཀྱིལ་འཁོར་གྱི་ཆོ་ག་	sarvadurgatipariśodhanamarahomamaṇḍalavidhi
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་རོའི་སྦྱིན་སྲེག་གི་ཆོ་ག་	sarvadurgatipariśodhanapretahomavidhi
ངན་སོང་ཐམས་ཅད་ཡོངས་སུ་སྦྱོང་བའི་ཤི་བའི་སྦྱིན་སྲེག་གི་ཆོ་གའི་ལས་ཀྱི་རིམ་པ་	sarvadurgatipariśodhanamarahomavidhikarmakrama
ངན་སོང་དུ་ལྟུང་བ་	apāyapāta
ངན་སོང་དུ་སོང་བ་	durgata
ངན་སོང་སྡུག་བསྔལ་	1) apāyaduḥkha 2) āpāyikaṃ duḥkham
ངན་སོང་པའི་ཉོན་མོངས་པ་	āpāyikakleśa
ངན་སོང་བའི་ཀུན་ཏུ་ཉོན་མོངས་པ་ཀུན་ཏུ་རྨོངས་པ་	āpāyikasaṃkleśasaṃmoha
ངན་ངན་སོང་སྦྱོང་བའི་དོན་གྱི་འབྲུ་འགྲེལ་	durgatipariśodhanārthavārtika
ངན་སོང་སྦྱོངས་རྒྱལ་	durgatiśodhanarāja
ངན་སོང་ལས་སྒྲོལ་བའི་སྒྲོལ་མ་	durgatyuttāriṇī tārā
ངན་སོང་ལས་སྒྲོལ་མའི་སྒྲུབ་ཐབས་	durgatyuttāraṇīsādhana
ངན་སོང་ས་	apāyabhūmi
ངམ་	vā
ངམ་གྲོག་ཆེན་པོ་	mahāśvabhra
ངམ་འགྲོག་	śvabhra
ངམ་འགྲོག་ཆུང་དུ་	kuśvabhra
ངམ་འགྲོག་ཆེན་པོ་	mahāśvabhra
ངམ་མཐོང་ཅན་	dāmbhika
ངམ་པ་	gahvara, dambha
ངམ་འབྲོག་	śvabhra
ངའི་	1) mama 2) me
ངའི་ཚངས་པར་སྤྱད་པ་རིང་དུ་གནས་པར་འགྱུར་	brahmacarya ca me cirasthitikaṃ bhaviṣyati
ངའོ་སྙམ་པ་	asmimāna
ངའོ་སྙམ་པའི་ང་རྒྱལ་	asmimāna
ངའོ་སྙམ་པོའི་ང་རྲྱལ་	asmimāna
ངར་འཛིན་	ahaṃkāra
ངར་འཛིན་པ་	ahaṃkāra
ངར་འཛིན་མེད་	nirmama
ངར་སེམས་	manmatā
ངལ་	1) āyāsa 2) klamatha 3) śrama
སྐྱོ་ངལ་	khedaśrama
ཡོངས་ངལ་	pariśrama
ལམ་གྱིས་དུབ་པའི་ངལ་བསོས་ནས་	mārgaśrameprativinodite
ངལ་རྐེན་པ་	kilāsa
ངལ་སྐྱེན་	kilāsa
ངལ་བ་	1) āyāsa 2) klama 3) klamatha 4) klānta 5) visjrānta 6) śrama 7) śrānta
ངལ་བས་མ་བསྒྲུབས་པ་	aśramopārjita
ངལ་མེད་	aśrānta
ངལ་སོ་	viśrāma
ངལ་སོས་	viśramya
ངལ་སོས་ཀྱི་བུ་	vaiśramaṇa
ངལ་སོས་པ་	viśrama
ངལ་གསོ་བ་	virati, virāma, viśrāma
ངལ་གསོས་	1) viśrānta 2) śramaṇa
ངལ་བསོ་	viśrāma
ངལ་བསོས་	vaiśramaṇa
ངལ་བསོས་པ་	viśrama
ངས་	1) aham 2) mama 3) mayā
སྐུ་ངས་	kṣepa
ངས་ཁྱོད་ལ་བཤད་དོ་	bhāṣiṣye 'haṃ te
ངས་བཤད་པ་	anurvāṇata
ངུ་	1) prarudita 2) roditi 3)
རྟག་ཏུ་ངུ་	sadāprarudita
ག་ཆད་ངུ་	rodityārtaravam
རབ་ཏུ་ངུ་	krandamāna
ངུ་འདོད་	rurudiṣati
ངུ་བའི་བཞིན་	rudanmukha
ངུ་བའི་བཞིན་ལྡང་	kāndiśīka
ངུ་བར་བགྱིད་	rudanta
ངུ་བར་བྱེད་	rudyate
ངུ་འབོད་	raurava
ངུ་འབོད་ཆེན་པོ་	mahāraurava
ངུ་མ་	rudantī
ངུ་ཞིང་	1) krandanta 2) cukrośa 3) rudatī 4) rudyamāna 5) ruroda 6) rodamāna
རབ་ངུ་ཞིང་	krandita
རབ་ཏུ་ངུ་ཞིང་	prarodamāna
ངུ་བཞིན་དུ་	rodamāna
ངུར་པ་	cakravāka
ངུར་བ་	kāraṇḍava (?)
ངུར་སྨྲིག་	kāṣāya
ངུར་སྨྲིག་གི་གོས་ནི་བགོས་	kāṣāyavāsovasana
ངུར་སྨྲིག་གི་རྒྱལ་མཚན་ཐོབས་	kāṣāyadhvajadhārin
ངུར་མསྲིག་གྱོན་པ་	1) kāṣāyadhāraṇa 2) kāṣāyavastra
ངུར་སྨྲིག་ཆེན་པོ་	kāṣāyabṛhatika
ངུར་སྨྲིག་འཛིན་པ་	kāṣāyabṛhatika
ངུས་ནས་	1) prarodita 2) prarodīt 3) vilāpya
ངེད་	1) ahaṃ 2) vayam
ངེད་ཀྱི་	asmākam
ངེད་ཅག་	asmad
ངེས་	1) avasita 2) avasthā 3) upa ° 4) khalu 5) na saṃśaya 6) ni ° 7) niyata 8) niścaya 9) niścita 10) niścīyate 11) nis ° 12) niḥsaṃśaya 13) nitārtha 14)
ངེས་སོ་	niyatam
དེང་ནས་ངེས་བཟུང་	adya
ངེས་ཀྱིས་	niyatam
ངེས་ཁྱབ་	nirdhāra
ངེས་གྲོལ་	nirmokṣa, svarga
ངེས་པར་གྲོལ་	nirmokṣa, svarga
ངེས་མགྲིན་	nikaṇṭha
ངེས་འགྲོ་	nyaṃku
ངེས་རྒྱལ་	nistaraṇa
ངེས་པར་རྒྱལ་	nistaraṇa
ངེས་སྒྲ་	nihnāda
ངེས་སྒྲོགས་	nirghoṣa
ངེས་བཅོམ་སྟེ་	nihatya
ངེས་འཇུགས་པ་	āsgvāsa
ངེས་བརྗོད་	ṛc
ངེས་བརྗོད་ཀྱི་རིག་བྱེད་	ṛgveda
ངེས་རྟོག་	nirūpaṇa
ངེས་རྟོགས་	nidhyāna
ངེས་བརྟན་	nirdeśa
ངེས་བསྟན་	nirdeśa
ངེས་ཐར་	1) niḥsariṣyāmi 2) niḥsareyam
ངེས་ཐར་བ་	niḥsarāmi
ངེས་ཐོབ་	niṣṭhā
ངེས་དག་	niṣṇāta
ངེས་པར་དག་	niṣṇāta
ངེས་དོན་	nītārtha 2) bhāvārtha
ངེས་གདུང་	uṣṇaka
ངེས་པར་གདུང་བ་	uṣṇaka
ངེས་པ་	1) avaśyam 2) avasāya 3) avasīyate 4) avasīyamāna 5) ekānta 6) aikāntika 7) dhruba 8) niyata 9) niyatatva 10) niyati 11) niyama 12) niyamita 13) niyāmaka 14) nirukti 15) niścaya 16) niścayana 17) niścita 18) niścinvat 19) niścīdhate 20) nis ° 21) nūnam 22) viniścita 23) saṃpradhāryate 24)
ངེས་པ་ནི་གཅིག་ཁོ་ནར་ངེས་པ་སྟེ་	eko 'nta ekānto niścayaḥ
མ་ངེས་པ་	aniyata
ངེས་པ་ཅན་	niyamavat
ངེས་པ་ཉིད་	niścitatva
ངེས་པ་ཉིད་ཀྱི་དཔེ་	niyamopamā
ངེས་པ་ཐམས་ཅད་	niyataskandha
ངེས་པའི་ཕུང་པོ་	niyataskandha
ངེས་པ་མཐར་ཐུག་པ་	pralaya
ངེས་པ་དང་ལྡན་པ་	niyamavat
ངེས་པ་དང་མ་ངེས་པར་འགྲོ་བའི་ཕྱག་རྒྱལ་འཇུགས་པ་	niyatāniyatagatimudrāvatāra
ངེས་པ་མ་ཡིན་	anśicaya
ངེས་པ་མ་ཡིན་པ་	aniyatva
ངེས་པ་མེད་པ་	1) aniyata 2) aniścaya
ངེས་པ་མ་ཡིན་	1) avasīyate 2) avasyanti 3) niścīyate 4)
ངེས་པའི་རྒྱལ་མཚན་ཏོག་ཅེས་བྱ་བའི་ཏིང་ངེ་འཛིན་	niyatadhvajaketurnāma samādhiḥ
ངེས་པའི་སྒྲ་	sunirukta
ངེས་པའི་དོན་	nītārtha
ངེས་པའི་དོན་བསྟན་པ་	1) nītārthanirdeśa 2) nītārthavacana
ངེས་པའི་གནས་པ་	* niyama
ངེས་པའ་དཔེ་	nirṇayopamā
ངེས་པའི་ཕུང་པོ་	niyataskandha
ངེས་པ་ཐམས་ཅད་	niyataskandha
ངེས་པའི་བློ་	niyatabuddhi
ངེས་པའི་ཚིག་	1) nirukti 2) sunirukta
ངེས་པའི་ཚིག་ལ་གདོན་མི་ཟ་བར་འཇུག་པ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་	niruktiniyatapraveśo nāma samādhiḥ
ངེས་པའི་ཚིག་སོ་སོ་ཡང་དག་པར་རིག་པ་	niruktapratisaṃvid
ངེས་པའི་ཚུལ་ཁྲིམས་	niyataśīla
ངེས་པའི་ས་	niyatabhūmi
ངེས་པའི་ས་ལ་གནས་པའི་བྱང་ཆུབ་སེམས་དཔའ་བསད་པ་	niyatabhūmisthitasya bośisattvasya māraṇam
ངེས་པར་	1) ananyathā 2) avaśyam 3) avicārataḥ 4) upa ° 5) eva 6) khalu 7) dhruvam 8) nanu 9) ni ° 10) niyata 11) niyamena 12) niścayena 13) nis ° 14) nūnam 15) bhūtam 16) sam ° 17)
ངེས་པར་ཀུན་སྦྱིན་	apādāna
ངེས་པར་སྐྱེ་བར་འགྱུར་	upajāyate
ངེས་པར་འགུགས་	niṣkuṣita
ངེས་པར་འགྱུར་བ་	1) avaśyaṃbhāvin 2) dhruvabhāvin 3) niyata 4) niyāma 5) niścīyante 6) niścīyeta
ངེས་པར་འགྱུར་བ་ཉིད་	dhruvabhāvitva
ངེས་པར་འགྱུར་བ་མེད་པ་	adhruvabhāvitva
ངེས་པར་འགྱུར་བ་མེད་པ་ཉིད་	adhruvabhāvitva
ངེས་པར་འགྲེལ་བ་	nirmocana
ངེས་པར་འགྲོ་བ་	nistaraṇa
ངེས་པར་རྒྱལ་	nistaraṇa
ངེས་རྒྱལ་	nistaraṇa
ངེས་པར་སྒྲོགས་པ་	niśrāvaṇī
ངེས་པར་བརྒལ་བ་	nistara
ངེས་པར་བསྒྲུབ་	saṃsādhya
ངེས་པར་གཅོད་པ་	avaśyabhavya
ངེས་པར་བརྗོད་	nirucyate
ངེས་པར་རྟོག་པ་	1) avakalpanā 2) nitīraṇa 2) nidhyapti 4) nirūpaṇā
ངེས་པར་རྟོགས་པའི་ཤེས་རབ་ཅན་	nairvedhikaprajña
ངེས་པར་རྟོགས་པར་བྱ་	diboddhavya
ངེས་པར་བརྟག་པར་བྱ་	upanidhyātavya
ངེས་པར་བརྟན་པ་	dhruva, niṣpāpa
ངེས་པར་བསྟན་	nidirśita
ངེས་པར་བསྟན་པ་	1) nidarśana 2) nirdeśa 3) śāstra
ངེས་པར་ཐར་	nirmokṣa
ངེས་པར་དག་	niṣṇāta
ངེས་དག་	niṣṇāta
ངེས་པར་གདུང་བ་	uṣṇaka
ངེས་གདུང་	uṣṇaka
ངེས་པར་ནུས་སོ་	avasīyate
ངེས་པར་གནསས་འཆའ་བ་	nidasatsu
ངེས་པར་གནོད་མཛད་	niśumbha
ངེས་པར་གནོད་མཛེས་	niśumbha
ངེས་པར་སྤངས་པ་	pratiḥnisarga
ངེས་པར་སྤེལ་	praṇīta
ངེས་སྤེལ་	praṇīta
ངེས་པར་ཕན་པ་	nihita
ངེས་པར་བྱ་	avasātum
ངེས་པར་བྱ་བ་	niścetavya
ངེས་པར་བྱེད་པ་	1) niyama 2) niścaya
ངེས་པར་བྱེད་པའི་ཆ་དང་མཐུན་པ་	nirvedhabhāgīya
ངེས་པར་བྱེད་པའི་ཤེས་པ་	niścaya
ངེས་པར་འབྱིན་པ་	1) avadhāraṇa 2) nairyāṇika
ངེས་པར་འབྱུང་	niryāṇa
ངེས་པར་འབྱུང་བ་	1) niryāṇā 2) niryāta 3) niryāti 4) niryāsyati 5) niḥsaraṇa 6) nairyāṇika 7) naiṣkramya
ངེས་པར་འབྱུང་བ་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་འགྲེལ་པར་བྱེད་པ་	nairyāṇikaḥ saṃbodhigāmi
ངེས་པར་བྱུང་བ་ལ་བརྟན་པ་	naiṣkramyāśrita
ངེས་པར་འབྱུང་བའི་ཤེས་རབ་ཅན་	niḥsaraṇaprajña
ངེས་པར་འབྱུང་བས་བརྟན་	naiṣkramyabhṛta
ངེས་པར་འབྱེད་པ་	1) nirvedha 2) nairvehika
ངེས་པར་འབྱེད་པའི་ཆ་དང་མཐུན་པ་	nirvedhabhāgīya
ངེས་པར་འབྱེད་པའི་ཆ་དང་མཐུན་པའི་རིམ་པ་	nirvedhabhāgakrama
ངེས་པར་འབྱེད་པའི་ཤེས་རབ་ཅན་	nairvedhikaprajña
ངེས་པར་སྦྱར་	1) nibabandhuḥ 2) niyogataḥ
ངེས་པར་སྦྱར་བར་བྱ་	saṃniyojayiṣyāmi
ཕན་པ་ལ་ངེས་པར་སྦྱར་བར་བྱའོ་	hite saṃniyojayiṣyāmi
ངེས་པར་སྦྱོར་	samviniyojana
ངེས་པར་མ་བཅོམ་	na ... nihataḥ
ངེས་པར་མི་འབྱུང་	aniryāṇa
ངེས་པར་འཛིན་པ་	1) avadhāraṇa 2) pratinirdhāraṇa
ངེས་པར་གཟུང་བ་	avadhāraṇa
ངེས་པར་བཟུང་	vinīta
ངེས་པར་ཡིད་འཕྲོག་	nirhāriṇī
ངེས་པར་ཡོད་པ་	niyata
ངེས་པར་ཡོད་པར་མ་ཡིན་	aniyata
ངེས་པར་ལེགས་པ་	niḥśreyasa
ངེས་པར་ཤེས་	niścaya
ངེས་པར་སེམས་པ་	1) nidhyapti 2) nidhyāyati
མངོན་པའི་ང་རྒྱལ་གྱི་སེམས་ངེས་པར་སེམས་པ་དང་	abhimānikasya ca cittanidhyapti
ཞི་གནས་ཀྱི་ངེས་པར་སེམས་པ་བསྟན་པ་	śamathanidhyaptinirdiṣṭa
ངེས་པར་སེམས་པར་བྱེད་	nidhyāyati
ངེས་པར་སོམས་ཤིག་	nidhyāpayet
ངེས་པར་བསྲེག་པར་བྱེད་	nirdahita
ངེས་པར་ལྷུབག་	nipāta
ངེས་པས་ཞུས་པ་	surataparipṛcchā
ངེས་པོ་	niṣṭha
ངེས་སྤེལ་	praṇīta
ངེས་པར་སྤེལ་	praṇīta
ངེས་འཔེལ་	praṇīta
ངེས་བློ་	niyatabuddhi
ངེས་འབབ་	saṃghaṭana
ངེས་འབྱུང་	1) niḥsaraṇa 2) niḥsaranamārga 3) niḥsāra 4) naiṣkramya 5)
ངེས་འབྱུང་སྒྲུབ་པ་	niryāṇapratipatti
ངེས་འབྱུང་བ་	niṣkrānta
ངེས་འབྱུང་མེད་	aniryāṇa
ངེས་འབྱེད་ཆ་མཐུན་	nirvedhabhāgīya
ངེས་འབྱེད་ཡན་ལག་	nirvedhāṃga
ངེས་སྦྱར་བྱ་	niyogataḥ
ངེས་མ་ཡིན་	aniścita
ངེས་མེད་དཔེ་	aniyopamā
ངེས་སྨོད་	nirvāda
ངེས་ཚིག་	nipāta, nirukta
ངེས་ཚོགས་	nicaya
ངེས་འཛིན་	avadhāraṇa
ངེས་གཞོམ་བརྩོན་	upahantumudyataḥ
ངེས་གཟུང་བ་	avadhāraṇa
ངེས་སེམས་	nidhyapti
མངོན་པའི་ང་རྒྱལ་སེམས་ལ་ངེས་སེམས་	nidhyapti cittasyābhimānikānām
