Tibetan	Description
སྐུ་རྣམ་པར་དག་པ་	[s:Viśuddhagātra] a very clean (or purified) body {15/23 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཚན་ཡོངས་སུ་རྫོགས་པ་	[s:Paripūrṇavyañjana] a full or perfect characteristic sign {15/24 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ཁོ་ལག་ཡངས་ཤིང་བཟང་བ་	[s:Pṛthucārumaṇḍalagātra] an ample and sound-complexioned body (or a good complexion {15/25 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གོམ་པ་སྙོམས་པ་	[s:Samakrama] making equal paces (in walking), walking uprightly {15/26 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ཤིན་ཏུ་གཞོན་མདོག་ཅན་	[s:Sukumāragātra] with a juvenile body {15/27 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ཞུམ་པ་མེད་པ་	[s:Adīnagātra] his body showing no fear (or distress) {15/28 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་རྒྱས་པ་	[s:Utsadagātra] a compact body {15/29 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ཤིན་ཏུ་གྲིམས་པ་	[s:Susaṃhatagātra] a very patient or subdued body {15/30 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཡན་ལག་ཉིང་ལག་ཤིན་ཏུ་རྣམ་པར་འབྱེད་པ་	[s:Suvibhaktāṅgapratyaṅga] with well-proportioned (or disposed) members and limbs {15/31 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གཟིགས་པ་རབ་རིབ་མེད་ཅིང་རྣམ་པར་དག་པ་	[s:Vitimiraviśuddhaloka] his sight, having no dimness, is very clear {15/32 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ཟླུམ་པ་	[s:Vṛttakukṣi] a round side or rib side {15/33 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་སྐབས་ཕྱིན་པ་	[s:Mṛṣṭakukṣi] a cleansed rib side {15/34 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་མ་སྙོམས་པ་	[s:Abhugnakukṣi] an even or not crooked side {15/35 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱལ་འཕྱང་ངེ་བ་	[s:Kṣāmodara] his belly hanging somewhat downwards {15/36 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ལྟེ་བ་ཟབ་པ་	[s:Gambhīranābhi] with a deep navel {15/37 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ལྟེ་བ་གཡས་སུ་འཁྱིལ་བ་	[s:Pradakṣiṇavṛttanābhi] his navel turning to the right side {15/38 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཀུན་ནས་མཛེས་པ་	[s:Saṃantaprasādika] handsome or beautiful on all sides {15/39 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཀུན་སྤྱོད་གཙང་བ་	[s:śucisamācāra] pure in all his manners or conduct of life {15/40 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྐུ་ལ་སྨེ་བ་དང་གནག་བག་མེད་པ་	[s:Vyapagatabilakagātra] having no freckles or dark spots on his body {15/41 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་ཤིང་བལ་ལྟར་ཤིན་ཏུ་འཇམ་པ་	[s:Tūlasadṛśa sukumārapāṇi] his hand, like cotton, is very soft {15/42 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་གི་རི་མོ་མདངས་ཡོད་པ་	[s:Snigdhapāṇilekha] having bright (or unctuous) figures (lines) on his palms {15/43 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་གི་རི་མོ་ཟབ་པ་	[s:Gambhīrapāṇilekha] deep lines (marks or figures) on the palm of his hand {15/44 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཕྱག་གི་རི་མོ་རིང་བ་	[s:Ayatapāṇilekha] with long incisions or figures on his palm {15/45 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞལ་ཧ་ཅང་ཡང་མི་རིང་བ་	[s:Nātyāyata vadana] his face is not too long {15/46 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཞལ་ལ་གཟུགས་ཀྱི་གཟུགས་ཀྱི་གཟུགས་བརྙན་སྣང་བ་	"[s:Vimbaprativimba darśana vadana] in his face ""the images of objects"" may be seen [i.e. original and counterfeit. The Chinese say, whose lips have the lustre of the Bimba fruit (momordica monadelpha)] {15/47 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}"
ལྗགས་མཉེན་པ་	[s:mṛdu,Mṛjujihva] a soft, smooth tongue {15/48 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ལྗགས་སྲབ་པ་	[s:Tanujihva] a red tongue {15/49 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ལྗགས་དམར་པ་	[s:Raktajihva] a red tongue {15/50 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གླང་པོ་ཆེའི་ང་རོ་ཐང་འབྲུག་གི་སྒྲ་དང་ལྡན་པ་	[s:Gaja garjana jīmūta ghoṣa] having a voice like that of an elephant, and thunder {15/51 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
གསུང་སྙན་ཅིང་མཉེན་ལ་འཇམ་པ་	[s:Madhura cāru mañjusvara] his voice (or speech) is sweet, elegant and soft {15/52 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཆེ་བ་ཟླུམ་པ་	[s:Vṛttadaṃṣṭra] with round eye-teeth {15/53 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཆེ་བ་རྣོ་བ་	[s:Tīkṣṇadaṃṣṭra] with sharp eye-teeth {15/54 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཆེ་བ་དཀར་བ་	[s:śukladaṃṣṭra] with white eye-teeth {15/55 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཆེ་བ་མཉམ་པ་	[s:Samadaṃṣṭra] with like [uniform] eye-teeth, with even eye-teeth {15/56 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
མཆེ་བ་བྱིན་གྱིས་ཕྲ་བ་	[s:Anupūrvadaṃṣṭra] with well-disposed eye-teeth {15/57 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཤངས་མཐོ་བ་	[s:Tuṅganāsa] with a high or elevated nose {15/58 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
ཤངས་གཙང་བ་	[s:śucināsa] with a clean nose {15/59 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྤྱན་རྣམ་པར་དག་པ་	[s:Viśuddha netra] withe very clear (or purified) eyes {15/60 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྤྱན་ཡངས་པ་	[s:ṛṣva viśāla netra,ṛṣva netra] wide or large (deer) eyes {15/61 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
རྫི་མ་སྟུག་པ་	[s:Citapakṣma] with thick eye-lashes {15/62 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྤྱན་དཀར་ནག་དབྱེས་ཤིང་པདྨའི་འདབ་མའི་མདངས་ལྟ་བུ་	[s:Sitāsita kamaladala śakala nayana] the white and black of his eyes (the pupils) like the brightness of the leaf of the kamala lotus flower. {15/63 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྨིན་ཚུགས་རིང་བ་	[s:Ayatabrhū] with a long eyebrow {15/64 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྨིན་མ་འཇམ་པ་	[s:ślakśṇabrhū] a soft eyebrow {15/65 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྨིན་མ་སྤུ་མཉམ་པ་	[s:Samaromabhrū] an eyebrow of uniform hair {15/66 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྨིན་མ་སྣུམ་པ་	[s:Snigdhabhrū] an unctious or bright eyebrow {15/67 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྙན་ཤལ་སྟུག་ཅིང་རིང་བ་	[s:Pīnāyatakarṇa] with a thick and long ear flap {15/68 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྙན་མཉམ་པ་	[s:Samakarṇa] with smooth [uniform] ears {15/69 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
སྙན་གྱི་དབང་པོ་མ་ཉམས་པ་	[s:Anupahatakarṇendriya] his organ of hearing is not debilitated {15/70 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དཔྲལ་བ་ལེགས་པར་དབྱེས་པ་	[s:Supariṇatalalāṭa] with a broad, open forehead {15/71 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དཔྲལ་བ་དབྱེས་ཆེ་བ་	[s:Pṛthulalāṭa] with a large forehead {15/72 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
དབུ་ཤིན་ཏུ་རྒྱས་པ་	[s:Suparipūrṇottamagāṇga] the chief member (the head) is compact (well accomplished) {15/73 one སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་བཅུ་རྩ་གཉིས་ཀྱི་མིང༌་}
